State,District,Kind_of_Data,Type_of_initative,Dropdown_list,Card Title,Card Description,Helpline_numbers,Link,Eligibilty (if any),Documents Required (if any),Duration,Any other relevant details,Source links for PDFs,
Tamil Nadu,Chengalpattu,District,Health View,Speciality Hospitals,Govt. T.B. Hospital; Tambaram,77; G S T Road; Tambaram Sanatorium; Chennai; Tamil Nadu 600047,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Chengalpattu,District,Health View,Speciality Hospitals,Govt. Hospital Tambaram at Chrompet,Grand Southern Trunk Rd; Mahalakshmi Colony; Chromepet; Chennai; Tamil Nadu 600044,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Chengalpattu,District,Health View,Speciality Hospitals,Shri Sathya Sai Medical College And Research Institute,Tiruporur-Guduvancherry Main Road; Ammapettai; Chengalpet Taluk; Kancheepuram District; Nellikuppam; Tamil Nadu 603108,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Chengalpattu,District,Health View,Speciality Hospitals,Sree Balaji Medical College & Hospital; Chromepet; Chennai-44,7 Works; Road; Chromepet; Chennai; Tamil Nadu 600044,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Chengalpattu,District,Health View,Speciality Hospitals,SRM Medical College Hospital &Research Centre,Chennai - Theni Highway; Potheri; Chengalpattu; Tamil Nadu 603211,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Chengalpattu,District,Health View,Speciality Hospitals,Karpaga Vinayaga Institute Of Medical Sciences & Research Centre,P.O; GST Road; Chinna Kolambakkam; Palayanoor; Dist; Maduranthakam; Tamil Nadu 603308,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Chengalpattu,District,Health View,Speciality Hospitals,Bharath Medical College,Bhaarath Medical College and Hospital; Selaiyur,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Chengalpattu,District,Health View,Speciality Hospitals,Rela Hospital,#7; CLC Works Rd; Nagappa Nagar; Chromepet; Chennai; Tamil Nadu 600044,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Chennai,District,Health View,Tele-Consultation,Apollo Hospitals,Chennai,044 2829 3333; 044 3020 7777,http://tsitn.org/telemedicine-facilities-in-tamil-nadu/,,,,,,
Tamil Nadu,Chennai,District,Health View,Tele-Consultation,Sri Ramachandra Medical Centre,Chennai,044 4592 8500,http://tsitn.org/telemedicine-facilities-in-tamil-nadu/,,,,,,
Tamil Nadu,Chennai,District,Health View,Tele-Consultation,Sankara Nethrayala,Chennai,044 2827 1616; 044 4227 1500,http://tsitn.org/telemedicine-facilities-in-tamil-nadu/,,,,,,
Tamil Nadu,Chennai,District,Health View,Tele-Consultation,Welcare Health Systems Pvt Ltd Teleophthalmology,Chennai,1800 572 1051,http://tsitn.org/telemedicine-facilities-in-tamil-nadu/,,,,,,
Tamil Nadu,Chennai,District,Health View,Tele-Consultation,Star Health Insurance Telemedicine division,Chennai,1800 425 2255 (Option 7),http://tsitn.org/telemedicine-facilities-in-tamil-nadu/,,,,,,
Tamil Nadu,Chennai,District,Health View,Tele-Consultation,Dr. Mohan Diabetes,Chennai,044 4396 8888; 8939 110 000,http://tsitn.org/telemedicine-facilities-in-tamil-nadu/,,,,,,
Tamil Nadu,Chennai,District,Health View,Tele-Consultation,Child Trust Hospitals,Chennai,7358 033 302,http://tsitn.org/telemedicine-facilities-in-tamil-nadu/,,,,,,
Tamil Nadu,Chennai,District,Health View,Tele-Consultation,HUMA Hospitals,Chennai,044 4390 0000; 9344 799 727,http://tsitn.org/telemedicine-facilities-in-tamil-nadu/,,,,,,
Tamil Nadu,Chennai,District,Health View,Tele-Consultation,Nithra Institute of Sleep Sciences,Chennai,044 4350 2252; Mobile/ WhatsApp: +91 9094 999 955,http://tsitn.org/telemedicine-facilities-in-tamil-nadu/,,,,,,
Tamil Nadu,Chennai,District,Food View,Others,Whatsapp Number for food safety related complaints,9444042322,,https://chennai.nic.in/,,,,,,
Tamil Nadu,Coimbatore,District,,,,,,https://coimbatore.nic.in/,,,,,,
Tamil Nadu,Cuddalore,District,Health View,Tele-Consultation,General Hospital; NLC India Ltd.,Neyveli,04142 210566,http://tsitn.org/telemedicine-facilities-in-tamil-nadu/,,,,,,
Tamil Nadu,Cuddalore,District,Food View,Food Delivery,Contact details for essential commodities,,,https://cuddalore.nic.in/essentials-buying-details/,,,,,,
Tamil Nadu,Cuddalore,District,Health View,Medicine Delivery,,,,https://cdn.s3waas.gov.in/s3a96b65a721e561e1e3de768ac819ffbb/uploads/2020/03/2020033047-1.jpeg,,,,,https://cuddalore.nic.in/essentials-buying-details/,
Tamil Nadu,Cuddalore,District,Others,,Transport arrangements made in covid crisis,,,https://cuddalore.nic.in/transport-arrangements/,,,,,,
Tamil Nadu,Dharmapuri,District,Others,,,,,https://dharmapuri.nic.in/,,,,,,
Tamil Nadu,Dindigul,District,Others,,Corona Relief fund for Fishermen welfare board members; 1000 rs each,If any Fishermen welfare board member who has registered under Dindigul district Fisheries Assistant Director; has not received ₹1000 in their bank accounts through their Fishermen welfare board yet; please contact the Fisheries Assistant Director office; Dindigul. Dindigul 80 ft road; P4/63; Nehruji Nagar,0451-2900148;7598236815; 9750430221,https://cdn.s3waas.gov.in/s3f74909ace68e51891440e4da0b65a70c/uploads/2020/04/2020042246.pdf,,Fisheries welfare ID card; Aadhaar ID card and Bank account details,,,,
Tamil Nadu,Erode,District,Others,,,,,https://erode.nic.in/,,,,,,
Tamil Nadu,Kallakurichi,District,,,,,,,,,,,,
Tamil Nadu,Kancheepuram,District,Health View,Tele-Consultation,Senior Citizen Counselling Centre Phone Numbers,,044-28590804; 044-28599188,https://cdn.s3waas.gov.in/s31543843a4723ed2ab08e18053ae6dc5b/uploads/2020/04/2020040638.pdf,,,10AM-5PM,,https://kancheepuram.nic.in/covid-19-information-and-updates/,
Tamil Nadu,Kanyakumari,District,Health View,Speciality Hospitals,Kanyakumari Government Medical College and Hospital; Asaripallam,Administrative Block; Kanyakumari Govt Medical College; Asaripallam; Kanyakumari District. Pin - 629201,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Kanyakumari,District,Health View,Speciality Hospitals,Sree Mookambika Institute Of Medical Sciences,Sree Mookambika institute of medical sciences; Padanilam; Kulasekharam; Tamil Nadu 629161,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Kanyakumari,District,Health View,Speciality Hospitals,Dr. Jayasekaran Medical Trust Hospital;Nagarkoil,Dr Jeyasekaran hospital; Kottar-Parvathipuram Rd; Weavers Colony; Nagercoil; Tamil Nadu 629003,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Kanyakumari,District,Health View,Speciality Hospitals,Gerdi Agasthiyar Muni Care Centre; Kanyakumari Tn.,4/23 C; Thazhakudi Road; Vellamadam; Tamil Nadu 629305,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Kanyakumari,District,Health View,Speciality Hospitals,C.S.I Mission Hospital;Kanyakumari Tn.,CSI Mission Hospital; NH 47; Kuzittura; Tamil Nadu 629165,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Kanyakumari,District,Health View,Speciality Hospitals,Dr Morris Mathia Hospital; Kanyakumari TN.,355;kp road; Dr mathias nager;Naagercoil 629001; Vettunimadam; Tamil Nadu 629001,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Kanyakumari,District,Health View,Speciality Hospitals,Vasantham Health Centre; Kanyakumari TN.,Back Side Of Women Christian College; Dennison Road; Nagercoil; Tamil Nadu 629001,,https://stopcorona.tn.gov.in/,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,
Tamil Nadu,Karur,District,Health View,Speciality Hospitals,Govt. Medical College Karur,Cat. I - Dedicated COVID Hospitals / DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Karur,District,Health View,Tele-Consultation,Telecounselling helplines from Madras Medical College,,"9500697675;8778909664",https://stopcorona.tn.gov.in/wp-content/uploads/2020/04/WTC_Contact_Numbers_of_DMHP_Tele-Counselling_Team.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Karur,District,Health View,Others,Medical teams for veterinary treatment,,,https://cdn.s3waas.gov.in/s3bbf94b34eb32268ada57a3be5062fe7d/uploads/2020/05/2020050482.pdf,,,,,https://karur.nic.in/medical-teams-for-veterinary-treatment-04-05-2020/,
Tamil Nadu,Karur,District,Others,,Information portal on various Covid 19 related measures; helplines; initiatives in the district,,,https://karur.nic.in/category/covid-19-announcements,,,,,,
Tamil Nadu,Krishnagiri,District,Health View,Tele-Consultation,Telecounselling helplines from Madras Medical College,,"8300824104;7092672371",https://stopcorona.tn.gov.in/wp-content/uploads/2020/04/WTC_Contact_Numbers_of_DMHP_Tele-Counselling_Team.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Krishnagiri,District,Health View,Others,List of Health Inspectors in the district,Covid 19 management,,https://cdn.s3waas.gov.in/s37eacb532570ff6858afd2723755ff790/uploads/2020/05/2020050939.pdf,,,,,https://krishnagiri.nic.in/covid-19-contact-details/,
Tamil Nadu,Krishnagiri,District,Health View,Speciality Hospitals,Govt. District Head Qrs.Hospital at Krishnagiri  Krishnagiri Govt. Hospital at Hosur,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Krishnagiri,District,Health View,Speciality Hospitals,Krishnagiri Govt. Hospital at Hosur,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Krishnagiri,District,Health View,Others,List of various Covid 19 admin contacts,At Block; village; and disrict levels,,https://krishnagiri.nic.in/covid-19-contact-details/,,,,,,
Tamil Nadu,Madurai,District,Health View,Tele-Consultation,Aravind Eye Hospitals,Madurai,0452 4356105,http://tsitn.org/telemedicine-facilities-in-tamil-nadu/,,,,,,
Tamil Nadu,Madurai,District,Health View,Tele-Consultation,Telecounselling helplines from Madras Medical College,,"9894985778;9385986455;9245225533",https://stopcorona.tn.gov.in/wp-content/uploads/2020/04/WTC_Contact_Numbers_of_DMHP_Tele-Counselling_Team.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Madurai,District,Health View,Speciality Hospitals,Government Rajaji Hospital; Madurai,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Madurai,District,Health View,Speciality Hospitals,Madurai Infectious Disease Hospital; Thoppur,Cat. I - Dedicated COVID Hospitals DCH,,,,,,,,
Tamil Nadu,Madurai,District,Health View,Speciality Hospitals,Madurai ESI_Madurai,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Madurai,District,Health View,Speciality Hospitals,Madurai Superspeciality Madurai (PMSSY),Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Madurai,District,Health View,Speciality Hospitals,Madurai Velammal Medical College Hospital & Research Institute,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Madurai,District,Health View,Speciality Hospitals,Madurai MEENAKSHI MISSION HOSP AND RSRCH CENTR;MADURAI,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Madurai,District,Health View,Speciality Hospitals,Madurai vadamalayan hospital,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Madurai,District,Health View,Speciality Hospitals,Madurai Apollo Hospital,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Madurai,District,Health View,Speciality Hospitals,Madurai Bharathi Hospital,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Madurai,District,Health View,Speciality Hospitals,Madurai Devaki Speciality Hospital,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Madurai,District,Food View,Food delivery,Home delivery services in the district- grocery items,Names and contact numbers,,https://cdn.s3waas.gov.in/s3f5f8590cd58a54e94377e6ae2eded4d9/uploads/2020/03/2020032884.pdf,,,,,https://madurai.nic.in/covid-19/,
Tamil Nadu,Madurai,District,Food View,Others,Grocery rate monitoring team - during lockdown,,,https://cdn.s3waas.gov.in/s3f5f8590cd58a54e94377e6ae2eded4d9/uploads/2020/04/2020040880.pdf,,,,,https://madurai.nic.in/covid-19/,
Tamil Nadu,Madurai,District,Food View,Others,Complaint number - for food safety related issues,,9444042322,https://madurai.nic.in/,,,,,,
Tamil Nadu,Madurai,District,Others,,Covid 19 - Management- All related orders; notifications from district administration,,,https://madurai.nic.in/covid-19/,,,,,,
Tamil Nadu,Madurai,District,Others,,Crisis management committee,Members and contact details,,https://cdn.s3waas.gov.in/s3f5f8590cd58a54e94377e6ae2eded4d9/uploads/2020/04/2020040884.pdf,,,,,https://madurai.nic.in/covid-19/,
Tamil Nadu,Madurai,District,Others,,Officers for relief material collection and volunteer management,,,https://cdn.s3waas.gov.in/s3f5f8590cd58a54e94377e6ae2eded4d9/uploads/2020/03/2020033167.pdf,,,,,https://madurai.nic.in/covid-19/,
Tamil Nadu,Nagapattinam,District,Health View,Tele-Consultation,Telecounselling helplines from Madras Medical College,,"9486839706;9943333755",https://stopcorona.tn.gov.in/wp-content/uploads/2020/04/WTC_Contact_Numbers_of_DMHP_Tele-Counselling_Team.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Nagapattinam,District,Health View,Others,List of Containment zones in the district as of May 3; 2020,,,https://cdn.s3waas.gov.in/s3c203d8a151612acf12457e4d67635a95/uploads/2020/05/2020050546.pdf,,,,,https://www.nagapattinam.nic.in/,
Tamil Nadu,Nagapattinam,District,Health View,Speciality Hospitals,Govt. Head Quarters Hospital at Nagapattinam,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Nagapattinam,District,Health View,Speciality Hospitals,Govt. Hospital at Mayiladuthurai,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Nagapattinam,District,Health View,Speciality Hospitals,Vedaranyam_SDH,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Nagapattinam,District,Health View,Speciality Hospitals,Sirkazhi_SDH,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Namakkal,District,Health View,Tele-Consultation,Telecounselling helplines from Madras Medical College,,"9597806206;9385403517",https://stopcorona.tn.gov.in/wp-content/uploads/2020/04/WTC_Contact_Numbers_of_DMHP_Tele-Counselling_Team.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Namakkal,District,Others,,General stores offering home delivery,,,https://cdn.s3waas.gov.in/s3b9228e0962a78b84f3d5d92f4faa000b/uploads/2020/03/2020032777.pdf,,,,,https://namakkal.nic.in/general-stores-door-delivery/,
Tamil Nadu,Namakkal,District,Health View,Speciality Hospitals,Govt. Hospital at Namakkal,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Namakkal,District,Health View,Speciality Hospitals,Vivekanandha Medical Care Hospital; Namakkal Tn.,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Perambalur,District,Health View,Speciality Hospitals,Govt. District Head Quarters Hospital,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Perambalur,District,Health View,Speciality Hospitals,Dhanalakshmisrinivasan Medical College And Hospital,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Perambalur,District,Health View,Tele-Consultation,Telecounselling helplines from Madras Medical College,,"9498470825;9003852262",https://stopcorona.tn.gov.in/wp-content/uploads/2020/04/WTC_Contact_Numbers_of_DMHP_Tele-Counselling_Team.pdf,,,,,https://stopcorona.tn.gov.in/,
Tamil Nadu,Pudukottai,District,Health View,Speciality Hospitals,Govt. Medical College;Pudukkottai,Cat. I - Dedicated COVID Hospitals DCH,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Category-I-Dedicated-COVID-Hospitals-DCH.pdf,,,,,https://stopcorona.tn.gov.in/,
